DISTRICT,YEAR,avg_temp,avg_max_temp,temp_range_stddev,annual_precip,avg_humidity,avg_wind,heatwave_days,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,heatwave_days_lag1,temp_range_stddev_lag1
chitawan,2008,21.414590163934427,26.636338797814208,3.5663537604109115,1623.93,60.79325136612022,1.9687158469945354,25,1.424502258602022,21.442520547945207,1371.3,0.8350115170649146,19.0,3.172186192059298
chitawan,2009,22.3173698630137,28.156739726027396,3.2642467110186235,1036.98,52.46197260273972,2.08372602739726,35,0.054904068580231044,21.414590163934427,1623.93,1.424502258602022,25.0,3.5663537604109115
chitawan,2010,22.587835616438355,28.261260273972603,3.5975534586928566,1144.32,54.2985205479452,2.178794520547945,62,0.30537288145515895,22.3173698630137,1036.98,0.054904068580231044,35.0,3.2642467110186235
chitawan,2011,21.41323287671233,26.801479452054796,3.3400058890897197,1241.1299999999999,59.212493150684935,2.0527671232876714,10,0.53127082979149,22.587835616438355,1144.32,0.30537288145515895,62.0,3.5975534586928566
chitawan,2012,21.696557377049178,27.43379781420765,3.457583689144442,1235.22,54.25672131147541,2.126393442622951,59,0.5174803445661239,21.41323287671233,1241.1299999999999,0.53127082979149,10.0,3.3400058890897197
chitawan,2013,21.17964383561644,26.470301369863012,3.3670445015320647,1706.67,62.78657534246575,1.9828767123287672,17,1.617569051757151,21.696557377049178,1235.22,0.5174803445661239,59.0,3.457583689144442
chitawan,2014,21.67758904109589,27.02512328767123,3.40997872249254,1652.51,60.14290410958904,2.021917808219178,41,1.4911912717561624,21.17964383561644,1706.67,1.617569051757151,17.0,3.3670445015320647
chitawan,2015,21.814767123287673,27.066109589041094,3.012507317618065,1790.25,60.20169863013698,2.014547945205479,25,1.8125959138783219,21.67758904109589,1652.51,1.4911912717561624,41.0,3.40997872249254
chitawan,2016,22.33295081967213,27.62450819672131,3.6328072459757146,1743.41,57.552267759562845,2.067377049180328,35,1.7032987348671274,21.814767123287673,1790.25,1.8125959138783219,25.0,3.012507317618065
chitawan,2017,22.338383561643838,27.57791780821918,3.2937410839598478,1749.84,59.51693150684932,2.018958904109589,13,1.7183025961190908,22.33295081967213,1743.41,1.7032987348671274,35.0,3.6328072459757146
chitawan,2018,21.674438356164384,27.110931506849315,3.242162090151694,1444.65,58.130931506849315,2.0776164383561646,3,1.0061675392782183,22.338383561643838,1749.84,1.7183025961190908,13.0,3.2937410839598478
chitawan,2019,21.56854794520548,26.714273972602737,3.460286769847264,1809.58,63.24106849315069,2.014109589041096,30,1.8577008342516435,21.674438356164384,1444.65,1.0061675392782183,3.0,3.242162090151694
dadeldhura,1982,17.47613698630137,23.98087671232877,2.9627175799217222,783.87,52.876082191780824,2.1213972602739726,3,-0.142710264193216,17.536164383561644,1017.23,0.635263609607624,7.0,3.553493326731045
dadeldhura,1983,17.50558904109589,24.08501369863014,3.3627460987565954,835.74,49.579013698630135,2.1108219178082193,12,0.030213565229348153,17.47613698630137,783.87,-0.142710264193216,3.0,2.9627175799217222
dadeldhura,1984,17.92622950819672,24.78562841530055,3.6607760046074764,681.31,47.656174863387974,2.159918032786885,13,-0.4846240476051726,17.50558904109589,835.74,0.030213565229348153,12.0,3.3627460987565954
dadeldhura,1985,18.042383561643835,24.659369863013698,4.134373174313479,856.61,49.65098630136986,2.155534246575342,4,0.09978981971265091,17.92622950819672,681.31,-0.4846240476051726,13.0,3.6607760046074764
dadeldhura,1986,17.60786301369863,24.348575342465754,3.3734420687093207,801.49,47.79115068493151,2.122904109589041,4,-0.0839688361148358,18.042383561643835,856.61,0.09978981971265091,4.0,4.134373174313479
dadeldhura,1987,19.02413698630137,26.423808219178085,2.547097793559039,408.01,38.123835616438356,2.202986301369863,22,-1.3957496034406607,17.60786301369863,801.49,-0.0839688361148358,4.0,3.3734420687093207
dadeldhura,1988,18.487486338797815,25.151721311475413,3.9066511383792366,878.3,49.009672131147546,2.1259562841530055,13,0.17209978424273392,19.02413698630137,408.01,-1.3957496034406607,22.0,2.547097793559039
dadeldhura,1989,18.30098630136986,25.515178082191785,3.345928030692283,428.13,41.223123287671235,2.2193150684931506,2,-1.32867369351234,18.487486338797815,878.3,0.17209978424273392,13.0,3.9066511383792366
dadeldhura,1990,18.324520547945205,24.82786301369863,3.559673050492658,673.87,49.85161643835617,2.1246027397260274,18,-0.509427465590595,18.30098630136986,428.13,-1.32867369351234,2.0,3.345928030692283
dadeldhura,1991,18.531068493150684,25.580739726027396,3.280835806886823,447.75,43.11665753424658,2.196109589041096,9,-1.2632646799540075,18.324520547945205,673.87,-0.509427465590595,18.0,3.559673050492658
dadeldhura,1992,18.26969945355191,25.278169398907103,3.138318465099166,500.17,43.94516393442623,2.2054098360655736,4,-1.0885072645244565,18.531068493150684,447.75,-1.2632646799540075,9.0,3.280835806886823
dadeldhura,1993,18.53709589041096,25.73939726027397,3.163814380314915,420.72,41.13742465753425,2.203013698630137,10,-1.3533770977155635,18.26969945355191,500.17,-1.0885072645244565,4.0,3.138318465099166
dadeldhura,1994,18.661972602739727,25.633972602739725,3.370171700430241,504.6,44.59487671232876,2.2053972602739726,17,-1.073738562686362,18.53709589041096,420.72,-1.3533770977155635,10.0,3.163814380314915
dadeldhura,1995,18.468054794520548,25.28553424657534,3.237900111076473,498.75,45.55473972602739,2.201917808219178,23,-1.0932412502152227,18.661972602739727,504.6,-1.073738562686362,17.0,3.370171700430241
dadeldhura,1996,18.23704918032787,24.876721311475407,3.5849766631005666,657.15,49.02418032786885,2.148879781420765,7,-0.5651684802029968,18.468054794520548,498.75,-1.0932412502152227,23.0,3.237900111076473
dadeldhura,1997,17.714520547945206,24.510301369863015,2.962904101559551,469.2,46.41893150684931,2.1618356164383563,0,-1.1917548256815187,18.23704918032787,657.15,-0.5651684802029968,7.0,3.5849766631005666
dadeldhura,1998,18.59372602739726,25.39857534246575,3.1622974337435577,511.36,48.9453698630137,2.145698630136986,19,-1.0512021237641231,17.714520547945206,469.2,-1.1917548256815187,0.0,2.962904101559551
dadeldhura,1999,19.12687671232877,26.391232876712326,3.3790870165151703,374.37,40.09315068493151,2.2348219178082194,9,-1.5078983912134591,18.59372602739726,511.36,-1.0512021237641231,19.0,3.1622974337435577
dadeldhura,2000,17.974098360655738,24.607131147540983,3.6868850673857865,790.06,47.798060109289615,2.131803278688525,4,-0.12207408713276367,19.12687671232877,374.37,-1.5078983912134591,9.0,3.3790870165151703
dadeldhura,2001,18.51517808219178,25.393726027397257,3.1960920324191076,667.98,44.64821917808219,2.1052876712328765,1,-0.5290635048290547,17.974098360655738,790.06,-0.12207408713276367,4.0,3.6868850673857865
dadeldhura,2002,18.927260273972603,25.857917808219177,2.9274924643039437,523.95,43.06095890410959,2.1973972602739726,14,-1.009229673167823,18.51517808219178,667.98,-0.5290635048290547,1.0,3.1960920324191076
dadeldhura,2003,18.223424657534245,24.744164383561646,3.484092941479645,807.03,49.51882191780822,2.0984383561643836,9,-0.06549962433536792,18.927260273972603,523.95,-1.009229673167823,14.0,2.9274924643039437
dadeldhura,2004,18.156338797814207,24.574590163934424,3.400164198181304,898.56,52.02546448087432,2.0633060109289616,5,0.23964242515465117,18.223424657534245,807.03,-0.06549962433536792,9.0,3.484092941479645
dadeldhura,2005,17.74772602739726,23.936082191780823,3.485650639745384,1143.08,54.52589041095891,2.0371506849315066,10,1.054821425933625,18.156338797814207,898.56,0.23964242515465117,5.0,3.400164198181304
dadeldhura,2006,18.279616438356165,24.564657534246578,3.460478800038455,957.29,53.908821917808226,1.9755890410958905,0,0.4354360727734519,17.74772602739726,1143.08,1.054821425933625,10.0,3.485650639745384
dadeldhura,2007,17.70101369863014,23.70564383561644,3.5776578598933564,1325.83,57.52328767123288,1.9776164383561645,1,1.6640720491642709,18.279616438356165,957.29,0.4354360727734519,0.0,3.460478800038455
dadeldhura,2008,17.645191256830604,23.50068306010929,3.892612274121388,1241.26,57.71745901639344,1.9342622950819675,0,1.3821331971444861,17.70101369863014,1325.83,1.6640720491642709,1.0,3.5776578598933564
dadeldhura,2009,18.66254794520548,25.099205479452053,3.5057941057923423,974.14,50.08824657534247,2.0883287671232877,11,0.4916104804420505,17.645191256830604,1241.26,1.3821331971444861,0.0,3.892612274121388
dadeldhura,2010,18.73495890410959,24.925424657534247,3.865950745851683,1307.1,53.53397260273973,2.063315068493151,14,1.601630111144517,18.66254794520548,974.14,0.4916104804420505,11.0,3.5057941057923423
dadeldhura,2011,17.457287671232876,23.342575342465757,3.612416063571307,1452.26,60.2298904109589,1.9415068493150685,0,2.0855634652794586,18.73495890410959,1307.1,1.601630111144517,14.0,3.865950745851683
dadeldhura,2012,17.914672131147544,24.046502732240437,3.6760008106266113,909.3,55.09841530054645,2.1063934426229505,20,0.2754473591819953,17.457287671232876,1452.26,2.0855634652794586,0.0,3.612416063571307
dadeldhura,2013,17.805808219178083,23.27468493150685,3.448462840551929,1532.64,63.70512328767123,2.0261917808219176,3,2.353533725718744,17.914672131147544,909.3,0.2754473591819953,20.0,3.6760008106266113
dadeldhura,2014,18.287726027397262,24.32043835616438,3.167742035122786,992.14,55.88523287671233,2.084164383561644,7,0.5516187497616216,17.805808219178083,1532.64,2.353533725718744,3.0,3.448462840551929
dadeldhura,2015,18.22219178082192,24.250164383561643,2.9213483500684583,971.5699999999999,57.52342465753424,2.073232876712329,4,0.4830426331003116,18.287726027397262,992.14,0.5516187497616216,7.0,3.167742035122786
dadeldhura,2016,18.94344262295082,25.18691256830601,3.3813987005297106,877.96,52.22311475409836,2.0935245901639346,1,0.1709662947111423,18.22219178082192,971.5699999999999,0.4830426331003116,4.0,2.9213483500684583
dadeldhura,2017,18.805753424657535,24.912082191780822,3.4263043584196744,996.91,54.878246575342466,2.0623561643835617,6,0.5675209411313079,18.94344262295082,877.96,0.1709662947111423,1.0,3.3813987005297106
dadeldhura,2018,18.306493150684933,24.433342465753427,3.526270659764935,1065.54,55.56490410958904,2.0999178082191783,5,0.7963191368758727,18.805753424657535,996.91,0.5675209411313079,6.0,3.4263043584196744
dadeldhura,2019,17.791342465753424,23.720767123287672,3.6060675359610754,1057.18,59.9153698630137,2.0275342465753425,5,0.7684486295696722,18.306493150684933,1065.54,0.7963191368758727,5.0,3.526270659764935
dailekh,1982,16.802821917808217,22.78898630136986,2.786419497732091,932.56,56.13,2.2144109589041094,0,-0.04280171045978905,16.69276712328767,1243.78,0.8292823318469168,0.0,3.3842064834322505
dailekh,1983,16.93441095890411,23.024931506849317,3.4572011366033064,1003.1800000000001,53.045890410958904,2.2289315068493147,7,0.15508587731638107,16.802821917808217,932.56,-0.04280171045978905,0.0,2.786419497732091
dailekh,1984,17.100983606557378,23.379262295081965,3.5073397257028573,826.69,52.27576502732241,2.2383333333333333,3,-0.3394649633323899,16.93441095890411,1003.1800000000001,0.15508587731638107,7.0,3.4572011366033064
dailekh,1985,17.443616438356166,23.63641095890411,4.108346871645952,985.41,52.71591780821918,2.289260273972603,0,0.10529173352166915,17.100983606557378,826.69,-0.3394649633323899,3.0,3.5073397257028573
dailekh,1986,16.902438356164385,23.081232876712328,3.4432196945767473,917.9499999999999,51.45380821917808,2.2104931506849317,1,-0.08374107122741639,17.443616438356166,985.41,0.10529173352166915,0.0,4.108346871645952
dailekh,1987,18.142849315068496,25.00049315068493,2.834367436858405,541.22,42.452657534246576,2.3185205479452056,5,-1.1393937325544685,16.902438356164385,917.9499999999999,-0.08374107122741639,1.0,3.4432196945767473
dailekh,1988,17.75377049180328,23.886502732240434,3.8771681325097425,1185.61,53.094043715846986,2.235136612021858,4,0.666281468338848,18.142849315068496,541.22,-1.1393937325544685,5.0,2.834367436858405
dailekh,1989,17.40567123287671,24.03994520547945,3.555020158531148,624.27,46.32619178082192,2.3427123287671234,0,-0.9066754634407488,17.75377049180328,1185.61,0.666281468338848,4.0,3.8771681325097425
dailekh,1990,17.590821917808217,23.675616438356165,3.6141059248877694,885.37,53.0518904109589,2.2399178082191784,5,-0.17503500509526682,17.40567123287671,624.27,-0.9066754634407488,0.0,3.555020158531148
dailekh,1991,17.893616438356165,24.525205479452058,3.288496829855535,551.55,46.08158904109589,2.33813698630137,2,-1.110447558924791,17.590821917808217,885.37,-0.17503500509526682,5.0,3.6141059248877694
dailekh,1992,17.42346994535519,23.95210382513661,3.3788986899229783,725.32,47.92472677595629,2.347704918032787,1,-0.6235185568309786,17.893616438356165,551.55,-1.110447558924791,2.0,3.288496829855535
dailekh,1993,17.78172602739726,24.616328767123285,3.2518501184918773,496.8,43.63315068493151,2.3597808219178082,0,-1.2638650813086099,17.42346994535519,725.32,-0.6235185568309786,1.0,3.3788986899229783
dailekh,1994,18.093808219178083,24.943150684931506,3.281983850261377,509.07,44.92432876712329,2.415287671232877,10,-1.2294827434154691,17.78172602739726,496.8,-1.2638650813086099,0.0,3.2518501184918773
dailekh,1995,17.990000000000002,24.570465753424656,3.27430002631881,527.08,45.87687671232877,2.3746027397260274,11,-1.1790160844541433,18.093808219178083,509.07,-1.2294827434154691,10.0,3.281983850261377
dailekh,1996,17.816939890710383,24.280765027322406,3.5496842743388575,566.73,48.4996174863388,2.3466393442622953,3,-1.0679109746364555,17.990000000000002,527.08,-1.1790160844541433,11.0,3.27430002631881
dailekh,1997,17.411671232876714,24.05254794520548,2.894062233184329,403.3,45.15238356164383,2.3801917808219177,0,-1.5258657816353145,17.816939890710383,566.73,-1.0679109746364555,3.0,3.5496842743388575
dailekh,1998,18.19660273972603,24.797698630136985,3.079835559508219,506.02,48.679808219178085,2.3133424657534247,8,-1.238029290324522,17.411671232876714,403.3,-1.5258657816353145,0.0,2.894062233184329
dailekh,1999,18.574356164383563,25.589726027397262,3.49805314383296,392.78,41.08416438356164,2.4087671232876713,2,-1.5553443631052282,18.19660273972603,506.02,-1.238029290324522,8.0,3.079835559508219
dailekh,2000,17.414945355191257,23.696311475409836,3.6372299118963345,852.79,49.63863387978142,2.274535519125683,0,-0.26632893896311755,18.574356164383563,392.78,-1.5553443631052282,2.0,3.49805314383296
dailekh,2001,17.885178082191782,24.438328767123288,3.2598281595331664,674.35,47.094767123287674,2.2494246575342465,0,-0.7663439653406271,17.414945355191257,852.79,-0.26632893896311755,0.0,3.6372299118963345
dailekh,2002,18.43386301369863,25.188164383561645,2.9100931997326986,463.61,43.64413698630137,2.3643561643835618,2,-1.356868324558271,17.885178082191782,674.35,-0.7663439653406271,0.0,3.2598281595331664
dailekh,2003,17.796520547945203,24.195534246575345,3.429574720107562,671.04,49.21950684931507,2.2613698630136985,0,-0.7756190703468454,18.43386301369863,463.61,-1.356868324558271,2.0,2.9100931997326986
dailekh,2004,17.54551912568306,23.55650273224044,3.430950145857708,984.89,54.36289617486339,2.1864207650273224,0,0.10383461732733885,17.796520547945203,671.04,-0.7756190703468454,0.0,3.429574720107562
dailekh,2005,17.194876712328767,23.006438356164384,3.4033751937773684,1242.61,56.78824657534246,2.1479178082191783,6,0.8260038204096734,17.54551912568306,984.89,0.10383461732733885,0.0,3.430950145857708
dailekh,2006,17.481150684931507,23.31567123287671,3.2688550770840497,1116.1,58.03909589041096,2.082849315068493,0,0.4715042632082681,17.194876712328767,1242.61,0.8260038204096734,6.0,3.4033751937773684
dailekh,2007,17.023671232876712,22.57309589041096,3.197368420607909,1500.59,61.409726027397255,2.0853698630136988,0,1.5489015815891731,17.481150684931507,1116.1,0.4715042632082681,0.0,3.2688550770840497
dailekh,2008,16.98633879781421,22.415928961748634,3.683278734794788,1440.54,61.48729508196721,2.0288524590163934,0,1.3806326826092952,17.023671232876712,1500.59,1.5489015815891731,0.0,3.197368420607909
dailekh,2009,17.912794520547944,23.903260273972606,3.395429377314449,1051.42,53.99210958904109,2.2131232876712326,0,0.2902614258057953,16.98633879781421,1440.54,1.3806326826092952,0.0,3.683278734794788
dailekh,2010,18.04649315068493,23.8746301369863,3.565725321388335,1284.91,56.77435616438356,2.1641917808219175,1,0.9445346185253914,17.912794520547944,1051.42,0.2902614258057953,0.0,3.395429377314449
dailekh,2011,16.897205479452055,22.36032876712329,3.3688773695841303,1600.85,63.09024657534246,2.0744931506849316,0,1.8298447924421721,18.04649315068493,1284.91,0.9445346185253914,1.0,3.565725321388335
dailekh,2012,17.18636612021858,22.864590163934427,3.557581095490564,1099.07,58.75592896174863,2.215191256830601,5,0.42378370784394964,16.897205479452055,1600.85,1.8298447924421721,0.0,3.3688773695841303
dailekh,2013,17.142657534246574,22.22186301369863,3.2154453883734258,1726.85,66.77942465753425,2.12413698630137,0,2.1829152549145228,17.18636612021858,1099.07,0.42378370784394964,5.0,3.557581095490564
dailekh,2014,17.518027397260273,23.05328767123288,3.0150536146080924,1157.49,59.7521095890411,2.184219178082192,4,0.587485107983908,17.142657534246574,1726.85,2.1829152549145228,0.0,3.2154453883734258
dailekh,2015,17.385972602739727,22.853671232876714,2.732222793614849,1170.85,61.50446575342466,2.1416438356164385,0,0.624921785592087,17.518027397260273,1157.49,0.587485107983908,4.0,3.0150536146080924
dailekh,2016,18.057513661202186,23.76243169398907,3.3307174111502755,1168.58,57.12530054644809,2.1856830601092896,0,0.6185609129745296,17.385972602739727,1170.85,0.624921785592087,0.0,2.732222793614849
dailekh,2017,18.077671232876714,23.627041095890412,3.226520446141985,1187.77,58.61484931506849,2.1446301369863012,1,0.6723341048383743,18.057513661202186,1168.58,0.6185609129745296,0.0,3.3307174111502755
dailekh,2018,17.47690410958904,23.038958904109588,3.2632775740603286,1402.14,59.778547945205474,2.1746575342465753,0,1.2730302559510553,18.077671232876714,1187.77,0.6723341048383743,1.0,3.226520446141985
dailekh,2019,17.144027397260274,22.471041095890413,3.429498238737224,1344.41,63.98416438356165,2.118328767123288,0,1.1112623369151124,17.47690410958904,1402.14,1.2730302559510553,0.0,3.2632775740603286
dang,1982,17.912438356164383,23.85608219178082,2.7918396527551086,1071.63,55.32432876712329,2.4578630136986304,0,0.04560084317794582,17.838493150684933,1417.17,0.9447970778197995,4.0,3.2489303546699375
dang,1983,18.127835616438357,24.19221917808219,3.3456264057671983,990.4399999999999,51.64649315068493,2.528876712328767,10,-0.16567930467924077,17.912438356164383,1071.63,0.04560084317794582,0.0,2.7918396527551086
dang,1984,18.24620218579235,24.570792349726776,3.3323904858263824,930.28,50.79,2.5373770491803276,11,-0.3222332361374045,18.127835616438357,990.4399999999999,-0.16567930467924077,10.0,3.3456264057671983
dang,1985,18.52580821917808,24.702191780821916,3.856716608937695,1008.79,52.077698630136986,2.609671232876712,5,-0.11792723283320838,18.24620218579235,930.28,-0.3222332361374045,11.0,3.3323904858263824
dang,1986,18.11049315068493,24.353369863013697,3.2805464260133492,885.7,49.73479452054795,2.49586301369863,5,-0.4382434466494546,18.52580821917808,1008.79,-0.11792723283320838,5.0,3.856716608937695
dang,1987,19.120739726027395,25.764986301369863,2.807938048568794,699.51,43.913041095890414,2.50358904109589,18,-0.9227643325902047,18.11049315068493,885.7,-0.4382434466494546,5.0,3.2805464260133492
dang,1988,18.876775956284153,24.960218579234976,3.6304313352226356,1303.06,52.191010928961745,2.464153005464481,11,0.6478494528415566,19.120739726027395,699.51,-0.9227643325902047,18.0,2.807938048568794
dang,1989,18.41013698630137,24.97049315068493,3.4493669583079103,787.46,47.036191780821916,2.6835616438356165,0,-0.6938926857859242,18.876775956284153,1303.06,0.6478494528415566,11.0,3.6304313352226356
dang,1990,18.646191780821916,24.63295890410959,3.479651555337158,1055.29,52.515534246575335,2.4724109589041094,11,0.003079379746655603,18.41013698630137,787.46,-0.6938926857859242,0.0,3.4493669583079103
dang,1991,18.994027397260272,25.499753424657534,3.155789581862478,650.5600000000001,46.019424657534245,2.5835890410958906,12,-1.0501465623920183,18.646191780821916,1055.29,0.003079379746655603,11.0,3.479651555337158
dang,1992,18.517513661202184,24.971885245901635,3.243453294314661,799.32,47.567240437158475,2.70724043715847,5,-0.6630294938461997,18.994027397260272,650.5600000000001,-1.0501465623920183,12.0,3.155789581862478
dang,1993,18.82778082191781,25.4738904109589,3.0184182593202866,592.4,43.926,2.6032054794520545,5,-1.2014959083628765,18.517513661202184,799.32,-0.6630294938461997,5.0,3.243453294314661
dang,1994,19.104712328767125,25.796794520547945,3.1302117853533686,619.21,44.73698630136986,2.661232876712329,13,-1.1317284399055396,18.82778082191781,592.4,-1.2014959083628765,5.0,3.0184182593202866
dang,1995,19.001315068493152,25.52071232876712,3.1552202853245714,617.67,45.64194520547946,2.6692328767123286,20,-1.1357359707307655,19.104712328767125,619.21,-1.1317284399055396,13.0,3.1302117853533686
dang,1996,18.84229508196721,25.25256830601093,3.387757806692824,647.96,47.79710382513662,2.62,6,-1.0569125235255161,19.001315068493152,617.67,-1.1357359707307655,20.0,3.1552202853245714
dang,1997,18.54690410958904,25.166767123287674,2.691552467374628,404.86,43.961068493150684,2.643945205479452,0,-1.689529889507558,18.84229508196721,647.96,-1.0569125235255161,6.0,3.387757806692824
dang,1998,19.128602739726027,25.51334246575343,3.0120819941004426,675.21,49.27950684931507,2.518054794520548,20,-0.9860000462609723,18.54690410958904,404.86,-1.689529889507558,0.0,2.691552467374628
dang,1999,19.589726027397262,26.484410958904107,3.2234448029572143,446.67,41.773890410958906,2.627068493150685,12,-1.5807280298954263,19.128602739726027,675.21,-0.9860000462609723,20.0,3.0120819941004426
dang,2000,18.555382513661204,24.81642076502732,3.3637160089514744,935.17,48.50229508196721,2.5370491803278687,2,-0.30950802462094146,19.589726027397262,446.67,-1.5807280298954263,12.0,3.2234448029572143
dang,2001,18.943342465753425,25.35021917808219,2.9937232161418628,743.34,47.226493150684924,2.425232876712329,0,-0.8087058416358941,18.555382513661204,935.17,-0.30950802462094146,2.0,3.3637160089514744
dang,2002,19.494438356164384,26.133342465753426,2.5778420758799467,482.15,43.83542465753425,2.561753424657534,5,-1.4883986833506184,18.943342465753425,743.34,-0.8087058416358941,0.0,2.9937232161418628
dang,2003,18.923917808219176,25.348794520547944,3.0871011424630215,635.03,47.846000000000004,2.5207671232876714,3,-1.0905601687009494,19.494438356164384,482.15,-1.4883986833506184,5.0,2.5778420758799467
dang,2004,18.544726775956285,24.49398907103825,3.242154065163953,1116.61,53.919808743169405,2.462295081967213,6,0.16265197078745672,18.923917808219176,635.03,-1.0905601687009494,3.0,3.0871011424630215
dang,2005,18.352273972602738,24.16764383561644,3.3058393446131036,1322.78,55.40619178082191,2.441232876712329,11,0.6991666657463936,18.544726775956285,1116.61,0.16265197078745672,6.0,3.242154065163953
dang,2006,18.498794520547946,24.33208219178082,3.101406574156425,1242.39,57.3791506849315,2.358876712328767,0,0.4899683520841302,18.352273972602738,1322.78,0.6991666657463936,11.0,3.3058393446131036
dang,2007,18.083397260273973,23.649972602739727,3.066100124163995,1576.17,60.39210958904109,2.349178082191781,0,1.3585616240606246,18.498794520547946,1242.39,0.4899683520841302,0.0,3.101406574156425
dang,2008,18.04674863387978,23.46967213114754,3.4768222330215415,1765.6100000000001,60.79008196721311,2.2678961748633877,0,1.851539961418247,18.083397260273973,1576.17,1.3585616240606246,0.0,3.066100124163995
dang,2009,18.89249315068493,24.845589041095888,3.2555673994370875,1161.22,53.56027397260274,2.4347945205479453,1,0.27874025008181685,18.04674863387978,1765.6100000000001,1.851539961418247,0.0,3.4768222330215415
dang,2010,19.109479452054796,24.971205479452053,3.4757093679444746,1278.0,55.682986301369866,2.469123287671233,6,0.5826359966856128,18.89249315068493,1161.22,0.27874025008181685,1.0,3.2555673994370875
dang,2011,17.9966301369863,23.573013698630135,3.21880886046449,1561.95,60.980520547945204,2.3865753424657536,0,1.3215570212458791,19.109479452054796,1278.0,0.5826359966856128,6.0,3.4757093679444746
dang,2012,18.156284153005465,23.985737704918034,3.4304185282975843,1326.19,56.985546448087426,2.5346174863387976,21,0.7080404840022505,17.9966301369863,1561.95,1.3215570212458791,0.0,3.21880886046449
dang,2013,18.013561643835615,23.308739726027397,3.2242244264613915,1850.5,65.15471232876713,2.39013698630137,0,2.072448592426949,18.156284153005465,1326.19,0.7080404840022505,21.0,3.4304185282975843
dang,2014,18.47635616438356,24.130328767123288,3.0715979169415903,1414.58,58.518986301369864,2.502712328767123,9,0.9380571396137379,18.013561643835615,1850.5,2.072448592426949,0.0,3.2242244264613915
dang,2015,18.48791780821918,24.15227397260274,2.7244231738640616,1263.48,59.2354794520548,2.4160821917808217,3,0.5448507060477715,18.47635616438356,1414.58,0.9380571396137379,9.0,3.0715979169415903
dang,2016,19.062622950819673,24.790983606557376,3.3490905318493898,1383.34,56.09234972677596,2.4450819672131145,1,0.8567615143020185,18.48791780821918,1263.48,0.5448507060477715,3.0,2.7244231738640616
dang,2017,19.104356164383564,24.698328767123286,3.2321875381543683,1341.79,57.67558904109589,2.4029589041095893,1,0.7486362508032369,19.062622950819673,1383.34,0.8567615143020185,1.0,3.3490905318493898
dang,2018,18.482520547945207,24.11208219178082,3.1276701649704055,1596.79,58.42427397260274,2.426,0,1.412220900434749,19.104356164383564,1341.79,0.7486362508032369,1.0,3.2321875381543683
dang,2019,18.25854794520548,23.658027397260273,3.442044163499851,1509.88,62.50731506849315,2.399753424657534,3,1.1860556380838683,18.482520547945207,1596.79,1.412220900434749,0.0,3.1276701649704055
darchula,1982,9.196109589041095,15.464164383561645,2.756258967952645,498.68,57.50556164383561,2.2844109589041093,0,-0.3836703662390255,9.222082191780821,765.09,0.8020178672501095,0.0,3.2336297293993552
darchula,1983,9.140575342465754,15.512958904109588,2.891753400350029,587.93,54.23408219178082,2.291342465753425,0,0.013546986108503562,9.196109589041095,498.68,-0.3836703662390255,0.0,2.756258967952645
darchula,1984,9.696284153005465,16.387021857923497,3.235402921627282,425.51,50.97857923497268,2.3990983606557377,0,-0.7093218359451177,9.140575342465754,587.93,0.013546986108503562,0.0,2.891753400350029
darchula,1985,9.751424657534246,16.24980821917808,3.5123624110359,569.23,53.580602739726025,2.3488767123287673,0,-0.0696795067643118,9.696284153005465,425.51,-0.7093218359451177,0.0,3.235402921627282
darchula,1986,9.259643835616439,15.74032876712329,2.9861242435458917,596.09,52.36164383561644,2.3270958904109587,0,0.04986400118027804,9.751424657534246,569.23,-0.0696795067643118,0.0,3.5123624110359
darchula,1987,10.559479452054795,17.709123287671233,2.5182388498736175,276.71,43.26849315068493,2.4276164383561647,0,-1.3715732872539397,9.259643835616439,596.09,0.04986400118027804,0.0,2.9861242435458917
darchula,1988,10.426202185792349,16.98204918032787,3.3766159691470734,531.97,51.5961475409836,2.358087431693989,0,-0.23550940646704502,10.559479452054795,276.71,-1.3715732872539397,0.0,2.5182388498736175
darchula,1989,9.867260273972603,16.815342465753425,2.911337461570498,255.84,45.20257534246575,2.4168219178082193,0,-1.4644576137916756,10.426202185792349,531.97,-0.23550940646704502,0.0,3.3766159691470734
darchula,1990,10.262054794520548,16.58367123287671,3.0297101932669914,421.79,53.47657534246576,2.3196438356164384,0,-0.7258781222278381,9.867260273972603,255.84,-1.4644576137916756,0.0,2.911337461570498
darchula,1991,10.02186301369863,16.789315068493153,2.9154995048254353,301.4,47.95386301369863,2.4025753424657537,0,-1.2616876129742702,10.262054794520548,421.79,-0.7258781222278381,0.0,3.0297101932669914
darchula,1992,10.03415300546448,16.80745901639344,2.771486617361671,302.15,48.126311475409835,2.3994262295081965,0,-1.2583496520301733,10.02186301369863,301.4,-1.2616876129742702,0.0,2.9154995048254353
darchula,1993,10.261917808219177,17.221342465753423,2.7707717747241474,270.18,46.47117808219178,2.418027397260274,0,-1.4006358005405433,10.03415300546448,302.15,-1.2583496520301733,0.0,2.771486617361671
darchula,1994,10.176356164383561,16.804520547945206,3.0343268333565003,353.09000000000003,50.17673972602739,2.3863835616438354,0,-1.0316353447071127,10.261917808219177,270.18,-1.4006358005405433,0.0,2.7707717747241474
